county_name,censuskey,c14_median_income,c14_trav_time_to_work,c14_total_pop,c14_pct_hispanic,c14_pct_non_hispanic,c14_pct_white,c14_pct_black,c14_pct_asian,c14_pct_multirace,c14_pct_occupation_agriculture,c14_pct_occupation_mining,c14_pct_occupation_manufacturing,c14_pct_occupation_other_svcs,c14_pct_occupation_public_admin,c14_pct_occupation_retail,c14_pct_occupation_wholesale,c14_pct_occupation_armed_forces,c14_pct_occupation_employedcivilian,c14_pct_occupation_unemployedcivilian,c14_pct_occupation_farming,c14_pct_nohsdegree,c14_pct_hsdegree,c14_pct_somecollege,c14_pct_collegedegree,c14_pct_privateschool,c14_pct_publicschool,c14_pop_density_sqmile,c14_pct_renter,c14_pct_owner,c14_pct_multitenant,n_adults
PECOS,48371,42750,18,1120,70.74,29.25,78.1642857142857,2.42571428571429,1.07642857142857,2.525,3.64357142857143,12.9092857142857,1.83428571428571,4.72142857142857,8.53285714285714,10.3892857142857,1.10071428571429,0,95.74,4.26,3.94285714285714,34.29,30.23,16.34,14.43,2.09,97.91,1182,26.7671428571429,73.2328571428571,8.75,7809
POLK,48373,40200,29,1476,13.43,86.56,76.9632258064516,11.4283870967742,0.829354838709677,1.92935483870968,1.90741935483871,1.69709677419355,6.48935483870968,4.53838709677419,9.56935483870968,11.3996774193548,1.19838709677419,0,92.8887096774194,7.11129032258064,1.3758064516129,24.07,34.46,23.93,13.95,6.41,93.58,322,22.2077419354839,77.7922580645161,5.26,33546
POTTER,48375,36611,18,1264,38.93,61.06,67.4744329896907,9.94422680412371,3.61742268041237,3.55319587628866,0.78340206185567,0.403092783505155,10.1874226804124,6.19628865979381,3.45123711340206,15.2262886597938,2.4420618556701,0,93.840206185567,5.12886597938144,0.349587628865979,26.38,25.99,25.01,17.90,1.78,98.21,3238,40.9741237113402,57.9949484536082,18.48,50536
PRESIDIO,48377,36796,20,1203,77.63,22.36,85.0416666666667,0.87,0.931666666666667,2.27,13.8483333333333,2.20333333333333,0.981666666666667,3.59666666666667,2.64333333333333,11.9283333333333,1.30166666666667,0.611666666666667,88.725,10.665,11.6183333333333,42.87,20.75,12.72,16.28,0.00,100.00,752,31.13,68.87,8.95,3329
RAINS,48379,41293,38,2199,8.47,91.52,89.702,2.826,0.676,2.008,1.302,0.878,11.582,3.57,3.744,9.036,1.804,0,93.966,6.034,1.994,19.04,38.78,23.79,14.56,7.02,92.98,83,21.978,78.022,5.09,6392
RANDALL,48381,59218,18,1334,19.10,80.89,87.1811458333333,2.760625,1.511875,2.47729166666667,0.784583333333333,0.55625,8.81645833333333,5.95729166666667,5.63114583333333,14.6028125,4.20541666666667,0.0538541666666667,96.4935416666667,3.45239583333333,1.57,9.04,23.55,28.47,29.39,6.18,93.81,3944,28.8840625,71.1159375,18.22,78099
REAGAN,48383,52357,21,906,65.49,34.51,74.1025,2.35,0.3075,2.71,5.355,31.2775,4.715,6.2375,2.9075,7.53,6,0,98.1675,1.8325,3.3425,32.82,32.50,20.44,10.42,2.44,97.56,2327,26.495,73.505,2.82,1722
REAL,48385,32432,20,1114,30.97,69.02,88.4566666666667,0.93,0.173333333333333,2.60333333333333,8.36333333333333,0.0733333333333333,2.72,6.58,4.98,14.81,0,0,92.6066666666667,7.39333333333333,5.80333333333333,25.80,23.10,28.32,18.87,7.48,92.51,85,25.0666666666667,74.9333333333333,0.13,2020
RED RIVER,48387,32342,26,839,7.39,92.60,72.8046666666667,19.9126666666667,0.442,2.06266666666667,5.17933333333333,2.70133333333333,18.302,2.27533333333333,7.31866666666667,10.4793333333333,1.67,0,91.1113333333333,8.88866666666667,1.396,26.78,37.26,21.94,11.66,3.71,96.28,298,29.3266666666667,70.6733333333333,9.16,7602
REEVES,48389,34456,17,1270,80.82,19.17,75.8390909090909,2.88727272727273,1.05909090909091,2.27454545454545,2.57636363636364,15.1163636363636,2.16545454545455,2.60272727272727,10.6290909090909,10.5954545454545,2.53363636363636,0,92.4763636363636,7.52363636363636,1.41636363636364,44.85,27.42,15.33,10.26,0.00,100.00,1685,25.3763636363636,74.6236363636364,10.97,6362
REFUGIO,48391,40456,24,904,50.67,49.32,77.76375,7.19875,0.65875,2.7075,4.5575,7.52,4.58625,9.1675,8.00875,5.61125,3.11625,0,96.1325,3.8675,2.8325,29.35,31.30,25.43,10.24,2.75,97.24,990,26.81625,73.18375,6.19,4789
ROBERTS,48393,60702,19,693,16.45,83.55,86.44,0.43,0.29,4.76,12.2,3.45,1.33,0.8,5.57,5.04,0,0,96.92,3.08,5.31,5.86,26.57,25.94,30.96,7.46,92.54,0,21.35,78.65,0.68,572
ROBERTSON,48395,41834,26,1177,18.70,81.29,65.1071428571429,23.2192857142857,0.670714285714286,2.50214285714286,5.915,2.39357142857143,8.1,3.20571428571429,4.51571428571429,8.755,1.59285714285714,0.00785714285714286,93.7285714285714,6.26285714285714,3.20857142857143,21.88,37.24,20.00,16.77,3.98,96.01,68,28.33,71.67,10.61,10603
ROCKWALL,48397,88350,34,2903,16.77,83.22,81.972,6.48533333333333,2.69866666666667,2.29166666666667,0.304666666666667,0.476333333333333,10.5746666666667,4.72266666666667,5.311,11.6913333333333,4.61933333333333,0.311,94.2316666666667,5.45766666666667,0.364666666666667,8.14,22.06,25.94,33.17,8.64,91.35,1820,19.7743333333333,80.2256666666667,8.63,51399
RUNNELS,48399,35935,19,863,35.10,64.89,80.5841666666667,2.415,0.291666666666667,2.12166666666667,4.66166666666667,5.19416666666667,21.1375,3.565,5.0125,8.92083333333333,1.80166666666667,0,94.4175,5.5825,2.56416666666667,25.41,36.63,20.10,13.30,1.37,98.62,435,24.6708333333333,75.3291666666667,5.35,6248
RUSK,48401,43452,24,1323,15.76,84.23,70.3912195121951,18.0509756097561,0.498536585365854,2.2309756097561,1.54634146341463,9.94439024390244,9.05512195121951,5.98317073170732,4.21780487804878,9.85073170731707,3.6290243902439,0,94.3943902439024,5.60560975609756,1.39463414634146,20.05,33.30,25.67,17.07,9.42,90.57,410,24.2636585365854,75.7363414634146,6.20,27479
SABINE,48403,37763,26,1023,3.43,96.56,88.477,7.413,0.428,1.746,5.104,2.826,8.363,4.022,6.906,6.868,2.461,0,87.03,12.97,2.868,19.99,39.77,23.82,13.41,7.74,92.25,32,15.964,84.036,3.35,6725
SAN AUGUSTINE,48405,31352,27,1099,8.42,91.57,65.80625,26.64375,0.54375,1.63375,7.78375,1.52125,13.78875,3.46375,1.49875,11.505,3.57,0,90.51875,9.48125,3.8525,27.41,38.25,19.80,9.81,2.88,97.11,81,22.7725,77.2275,5.93,5110
SAN JACINTO,48407,43810,40,1822,9.66,90.33,81.9386666666667,11.0026666666667,0.476,2.038,0.844,3.51466666666667,7.64933333333333,4.29266666666667,6.784,9.03733333333333,2.152,0,93.918,6.082,0.398,21.09,34.67,28.88,11.70,6.48,93.51,80,16.1013333333333,83.8986666666667,1.83,15456
SAN PATRICIO,48409,50443,22,1488,57.03,42.96,84.5304444444444,2.01088888888889,0.706666666666667,2.60155555555556,1.66444444444444,4.30844444444444,6.90044444444444,6.434,8.25488888888889,10.4468888888889,1.15977777777778,0.424888888888889,92.4324444444444,7.142,1.33466666666667,25.30,26.56,26.75,17.63,1.81,98.18,1145,30.2948888888889,69.7051111111111,11.73,37917
SAN SABA,48411,36746,19,1192,32.71,67.28,82.33,2.45,0.252,1.644,9.862,1.082,7.832,2.21,12.894,9.544,1.674,0,93.692,6.308,6.058,22.57,36.56,19.52,15.81,0.00,100.00,541,25.042,74.958,5.27,3490
SCHLEICHER,48413,47305,18,1040,52.92,47.07,76.35,1.65333333333333,0.376666666666667,3.63666666666667,13.5966666666667,15.78,3.04,3.56333333333333,4.51333333333333,5.78333333333333,0.753333333333333,0,96.6833333333333,3.31666666666667,1.87,24.38,30.84,20.77,22.15,0.00,100.00,92,28.08,71.92,5.33,1698
SCURRY,48415,51236,16,1246,39.07,60.92,78.0978571428572,4.17428571428571,0.817857142857143,2.58642857142857,2.49928571428571,17.145,3.56357142857143,6.96857142857143,8.45142857142857,7.77,3.14714285714286,0,96.3992857142857,3.60071428571429,0.629285714285714,24.03,28.72,23.04,19.69,0.00,100.00,1060,26.67,73.33,10.62,9001
SHACKELFORD,48417,49313,19,844,9.98,90.01,92.37,1.1125,0.255,2.2175,7.935,16.9025,4.3175,4.785,8.3,8.7125,1.8525,0.26,97.48,2.26,2.9075,17.17,26.87,26.06,22.59,5.01,94.99,144,23.5375,76.4625,7.97,2170
SHELBY,48419,37050,25,1313,17.80,82.19,66.8385,17.467,0.7045,1.8685,6.6025,7.2265,17.169,3.8645,1.2845,12.787,5.0955,0,93.924,6.076,5.101,23.52,38.59,21.91,12.21,5.63,94.36,134,25.82,74.18,5.69,13920
SHERMAN,48421,49294,16,1554,39.76,60.23,87.9,0.495,0.285,1.695,25.87,0.27,7.485,3.24,6.18,7.21,2.27,0,95.83,4.17,19.05,23.00,30.15,19.58,23.22,13.41,86.58,811,25.98,74.02,3.96,1312
